,chem_colors,chem_pc1,chem_pc2,docking_score,label,mmgbsa,png,site_colors,site_pc1,site_pc2,url
ZINC000253415754,#1b85b8,-0.25925807749757396,1.2952391915021957,-5.487555622394449,ZINC000253415754,-31.538155888698398,http://zinc15.docking.org/substances/ZINC000253415754.png,#6abf5a,-3.660737963761805,-1.3723881282270822,http://zinc15.docking.org/substances/ZINC000253415754/
ZINC000048520839,#ae5a41,-1.7529647669370276,-0.9973276567301255,-5.797801830137559,ZINC000048520839,-31.531859291357303,http://zinc15.docking.org/substances/ZINC000048520839.png,#554c78,1.5435084690169107,1.9771400141135578,http://zinc15.docking.org/substances/ZINC000048520839/
ZINC000225323683,#1b85b8,0.49188901227862936,0.5804908339897259,-5.5398287512938404,ZINC000225323683,-31.529285867,http://zinc15.docking.org/substances/ZINC000225323683.png,#554c78,3.7223070725199774,1.326201513346087,http://zinc15.docking.org/substances/ZINC000225323683/
ZINC000585112446,#1b85b8,0.5784910232180095,0.6319387202430328,-5.28181146033969,ZINC000585112446,-31.5239463308499,http://zinc15.docking.org/substances/ZINC000585112446.png,#ff8b27,1.5233789561652331,-2.2295059044779357,http://zinc15.docking.org/substances/ZINC000585112446/
ZINC000004556640,#5a5255,-0.5073962656218108,-0.7006957257919592,-7.60778692654493,ZINC000004556640,-31.5214563150003,http://zinc15.docking.org/substances/ZINC000004556640.png,#ff8b27,1.2843239303885907,-1.5649932632327612,http://zinc15.docking.org/substances/ZINC000004556640/
ZINC000244811478,#1b85b8,-0.5000086771472247,2.0321808433496615,-5.29917984112858,ZINC000244811478,-31.5189918848992,http://zinc15.docking.org/substances/ZINC000244811478.png,#6abf5a,-3.6809591681711775,-1.6375395211452122,http://zinc15.docking.org/substances/ZINC000244811478/
ZINC000072431903,#559e83,0.4819380373261999,-0.741746401621243,-5.544871978121481,ZINC000072431903,-31.5175667658004,http://zinc15.docking.org/substances/ZINC000072431903.png,#554c78,2.653710795971823,2.217904987248644,http://zinc15.docking.org/substances/ZINC000072431903/
ZINC000065421899,#1b85b8,-0.40057502765962505,2.18497484267456,-5.67297637102247,ZINC000065421899,-31.517450182098397,http://zinc15.docking.org/substances/ZINC000065421899.png,#6abf5a,-4.089194710378577,-1.2260188601825173,http://zinc15.docking.org/substances/ZINC000065421899/
ZINC000077379092,#559e83,1.3406094919168228,-0.6501342284350959,-6.1156469961921704,ZINC000077379092,-31.514196154039396,http://zinc15.docking.org/substances/ZINC000077379092.png,#ff8b27,1.5559691332574912,-1.2386026676020008,http://zinc15.docking.org/substances/ZINC000077379092/
ZINC000002571877,#559e83,0.9498691012707062,-0.5905793408129427,-5.32338681343441,ZINC000002571877,-31.506506168298102,http://zinc15.docking.org/substances/ZINC000002571877.png,#554c78,2.8872059969014177,1.0111181786470307,http://zinc15.docking.org/substances/ZINC000002571877/
ZINC000273599636,#559e83,0.1171007042336752,-0.3700250954846259,-6.690459518291191,ZINC000273599636,-31.505337963808397,http://zinc15.docking.org/substances/ZINC000273599636.png,#ff8b27,1.5605865521262503,-1.1014229842282959,http://zinc15.docking.org/substances/ZINC000273599636/
ZINC000222499624,#1b85b8,-0.20947384079692444,0.33766502828596323,-6.67294550721118,ZINC000222499624,-31.4897020241988,http://zinc15.docking.org/substances/ZINC000222499624.png,#6abf5a,-4.167261321633117,-1.7055179134277638,http://zinc15.docking.org/substances/ZINC000222499624/
ZINC000257264016,#559e83,1.3898191334143655,-0.7210018172805234,-5.56286356446481,ZINC000257264016,-31.4838213717485,http://zinc15.docking.org/substances/ZINC000257264016.png,#ff8b27,1.7408089990924234,-1.072981272942888,http://zinc15.docking.org/substances/ZINC000257264016/
ZINC000036141589,#5a5255,-0.28578084483675936,-0.002944552188752215,-5.314213597076269,ZINC000036141589,-31.483334313495998,http://zinc15.docking.org/substances/ZINC000036141589.png,#554c78,4.294118024222106,0.6773456379992168,http://zinc15.docking.org/substances/ZINC000036141589/
ZINC000216936075,#5a5255,-1.1480401462523406,-0.5034132615039333,-5.3353303125743405,ZINC000216936075,-31.482662643797102,http://zinc15.docking.org/substances/ZINC000216936075.png,#cb2636,-1.3067259304222631,-0.8429645919254009,http://zinc15.docking.org/substances/ZINC000216936075/
ZINC000067879505,#1b85b8,0.23957452503916984,1.6130122400046243,-5.88452604611433,ZINC000067879505,-31.4802407340976,http://zinc15.docking.org/substances/ZINC000067879505.png,#6abf5a,-3.7722763011727305,-1.1022690057801263,http://zinc15.docking.org/substances/ZINC000067879505/
ZINC000025724500,#5a5255,-1.0780141311127014,-0.3874536268683525,-5.416444240534441,ZINC000025724500,-31.478365125331003,http://zinc15.docking.org/substances/ZINC000025724500.png,#6abf5a,-1.4381682586467455,-0.6840517807757536,http://zinc15.docking.org/substances/ZINC000025724500/
ZINC000359281663,#5a5255,-0.4048263538388334,-0.7319883536057024,-5.40322413303748,ZINC000359281663,-31.477639535001803,http://zinc15.docking.org/substances/ZINC000359281663.png,#6abf5a,-3.6497087486237763,-1.3220387801072822,http://zinc15.docking.org/substances/ZINC000359281663/
ZINC000001719525,#ae5a41,-0.4929993815155309,-1.3569438474321254,-5.480381984634731,ZINC000001719525,-31.4710374089991,http://zinc15.docking.org/substances/ZINC000001719525.png,#554c78,1.99583874233549,1.872347484073285,http://zinc15.docking.org/substances/ZINC000001719525/
ZINC000009231864,#ae5a41,-1.7506482240581953,-1.3738547867034963,-5.77803447832229,ZINC000009231864,-31.470579855496897,http://zinc15.docking.org/substances/ZINC000009231864.png,#cb2636,1.5230630256700814,1.9769700373432575,http://zinc15.docking.org/substances/ZINC000009231864/
ZINC000095941126,#559e83,0.48227420586505093,-0.8291920678497673,-5.692869721055451,ZINC000095941126,-31.466720625900102,http://zinc15.docking.org/substances/ZINC000095941126.png,#ff8b27,1.2003553574176544,-2.3850145509311513,http://zinc15.docking.org/substances/ZINC000095941126/
ZINC000080578655,#5a5255,-0.5750683449995739,-0.7192116863944282,-5.65149130280553,ZINC000080578655,-31.458511881301103,http://zinc15.docking.org/substances/ZINC000080578655.png,#ff8b27,-0.6239160185923143,-2.044082584736603,http://zinc15.docking.org/substances/ZINC000080578655/
ZINC000072164501,#559e83,1.2908037245070163,-0.5912740967804225,-5.23490499472762,ZINC000072164501,-31.457896240008303,http://zinc15.docking.org/substances/ZINC000072164501.png,#ff8b27,1.2164693518290748,-1.8540470373054714,http://zinc15.docking.org/substances/ZINC000072164501/
ZINC000001668812,#5a5255,-1.0355520724477583,-0.49789176800277407,-5.91148726358828,ZINC000001668812,-31.4549362898979,http://zinc15.docking.org/substances/ZINC000001668812.png,#cb2636,0.6934506305443814,3.058999737035849,http://zinc15.docking.org/substances/ZINC000001668812/
ZINC000178541178,#559e83,1.1269771300311737,-0.7168497562571008,-5.50847995537218,ZINC000178541178,-31.4459876600995,http://zinc15.docking.org/substances/ZINC000178541178.png,#ff8b27,1.8585976711469012,-1.237431955068246,http://zinc15.docking.org/substances/ZINC000178541178/
ZINC000095534641,#5a5255,-1.1772330826141086,-0.46172776368572377,-5.47379958838162,ZINC000095534641,-31.443207016698604,http://zinc15.docking.org/substances/ZINC000095534641.png,#554c78,2.861976496773419,-1.2023608128044805,http://zinc15.docking.org/substances/ZINC000095534641/
ZINC000001565916,#ae5a41,-1.102718986689261,-1.0276793207345032,-5.81265988288766,ZINC000001565916,-31.435719473400198,http://zinc15.docking.org/substances/ZINC000001565916.png,#554c78,1.514680417705555,2.004686847857798,http://zinc15.docking.org/substances/ZINC000001565916/
ZINC000000873926,#559e83,0.9563514812642983,-0.9287499057573104,-5.282870200124219,ZINC000000873926,-31.427790989997398,http://zinc15.docking.org/substances/ZINC000000873926.png,#cb2636,-1.2470112101830342,0.6292544894467199,http://zinc15.docking.org/substances/ZINC000000873926/
ZINC000023380137,#559e83,1.1509931949414598,-0.8657792096120698,-5.70447924196705,ZINC000023380137,-31.423787008498,http://zinc15.docking.org/substances/ZINC000023380137.png,#ff8b27,0.5603121020217844,-2.0598461787751474,http://zinc15.docking.org/substances/ZINC000023380137/
ZINC000003645702,#ae5a41,-1.37550733536168,-1.8803040660639632,-5.87679394151517,ZINC000003645702,-31.4213506827218,http://zinc15.docking.org/substances/ZINC000003645702.png,#554c78,3.4179856645226208,-0.6632692430007852,http://zinc15.docking.org/substances/ZINC000003645702/
ZINC000095366504,#5a5255,-0.17417121839939784,-0.021493605864548366,-6.65200235799335,ZINC000095366504,-31.420181571797,http://zinc15.docking.org/substances/ZINC000095366504.png,#554c78,4.0360199740420635,-0.06163016377933139,http://zinc15.docking.org/substances/ZINC000095366504/
ZINC000126453377,#559e83,1.4612307812400773,-0.5772825671810917,-5.56124847593164,ZINC000126453377,-31.417509399099803,http://zinc15.docking.org/substances/ZINC000126453377.png,#554c78,4.152168684279721,0.7500636739336323,http://zinc15.docking.org/substances/ZINC000126453377/
ZINC000071755256,#1b85b8,0.20246492697330704,0.4989287641518596,-5.560859831428549,ZINC000071755256,-31.4169921341963,http://zinc15.docking.org/substances/ZINC000071755256.png,#6abf5a,-2.9541468108609257,-1.1361217602290175,http://zinc15.docking.org/substances/ZINC000071755256/
ZINC000064858446,#ae5a41,-1.4780373471782333,-1.353410138864285,-5.571122421124179,ZINC000064858446,-31.4154969531955,http://zinc15.docking.org/substances/ZINC000064858446.png,#ff8b27,-0.3987819898320991,-0.7270016510336118,http://zinc15.docking.org/substances/ZINC000064858446/
ZINC000077354299,#559e83,0.4293987073283701,-0.7020544125718919,-6.00713245349357,ZINC000077354299,-31.4144147256011,http://zinc15.docking.org/substances/ZINC000077354299.png,#554c78,3.8739635003199675,0.6693929475558665,http://zinc15.docking.org/substances/ZINC000077354299/
ZINC000061852924,#ae5a41,-0.9144558530753142,-0.6093616249097032,-5.6412811847997,ZINC000061852924,-31.4063116645993,http://zinc15.docking.org/substances/ZINC000061852924.png,#6abf5a,-3.4374232874634765,-0.08248382147543161,http://zinc15.docking.org/substances/ZINC000061852924/
ZINC000005566661,#559e83,0.10003845660965544,-0.624177631936184,-6.30471263100723,ZINC000005566661,-31.4054760482977,http://zinc15.docking.org/substances/ZINC000005566661.png,#554c78,3.3653198363439687,0.3831629106819999,http://zinc15.docking.org/substances/ZINC000005566661/
ZINC000023145470,#559e83,1.4148351032479096,-0.5647917262010412,-5.47457707514915,ZINC000023145470,-31.398381693597898,http://zinc15.docking.org/substances/ZINC000023145470.png,#ff8b27,0.7403140521463215,-1.4923401073506841,http://zinc15.docking.org/substances/ZINC000023145470/
ZINC000218450342,#5a5255,-0.590887553375721,-0.2528867464828421,-7.0619937292834605,ZINC000218450342,-31.397865797400303,http://zinc15.docking.org/substances/ZINC000218450342.png,#554c78,3.759384032031552,0.345152111214103,http://zinc15.docking.org/substances/ZINC000218450342/
ZINC000001576587,#5a5255,-0.19606242167691051,-0.7778319269356441,-5.8785226229746605,ZINC000001576587,-31.3891020588962,http://zinc15.docking.org/substances/ZINC000001576587.png,#cb2636,0.4714311734082633,2.7363491800765054,http://zinc15.docking.org/substances/ZINC000001576587/
ZINC000071629143,#5a5255,-1.1451061907048483,-0.3683060761899165,-5.5826242279492,ZINC000071629143,-31.3857919560105,http://zinc15.docking.org/substances/ZINC000071629143.png,#554c78,2.790798675497934,-0.8348846570942211,http://zinc15.docking.org/substances/ZINC000071629143/
ZINC000244898905,#559e83,0.1065026632882435,-0.6214464746819828,-5.27143490836859,ZINC000244898905,-31.383003455001003,http://zinc15.docking.org/substances/ZINC000244898905.png,#554c78,3.551212915485699,0.8170082312386668,http://zinc15.docking.org/substances/ZINC000244898905/
ZINC000585286747,#ae5a41,-1.0250814245488549,-0.9466183367996305,-6.33270478438437,ZINC000585286747,-31.379134173199397,http://zinc15.docking.org/substances/ZINC000585286747.png,#cb2636,-1.7381148278529335,2.0596011326900836,http://zinc15.docking.org/substances/ZINC000585286747/
ZINC000095974639,#5a5255,-0.5438599708162936,-0.015279843759200969,-5.70117659785474,ZINC000095974639,-31.376664258357803,http://zinc15.docking.org/substances/ZINC000095974639.png,#554c78,4.140187394533415,0.9739039120400709,http://zinc15.docking.org/substances/ZINC000095974639/
ZINC000000092734,#5a5255,-1.18837450462743,-0.4710648553705826,-5.24510295305408,ZINC000000092734,-31.375625848737396,http://zinc15.docking.org/substances/ZINC000000092734.png,#cb2636,-0.3277571945973169,1.746362985714024,http://zinc15.docking.org/substances/ZINC000000092734/
ZINC000195550503,#5a5255,-0.44368018358548916,-0.5233166454628544,-5.348241963046981,ZINC000195550503,-31.367638559597303,http://zinc15.docking.org/substances/ZINC000195550503.png,#ff8b27,0.6334682614398641,-2.573692620155675,http://zinc15.docking.org/substances/ZINC000195550503/
ZINC000085388800,#5a5255,-1.0201088207285582,-0.41362052499629126,-6.620935489111759,ZINC000085388800,-31.367568091951398,http://zinc15.docking.org/substances/ZINC000085388800.png,#554c78,3.7248687261699875,0.916348503512574,http://zinc15.docking.org/substances/ZINC000085388800/
ZINC000096418530,#5a5255,-0.16337875295697,-0.4569578133100355,-5.23863077855017,ZINC000096418530,-31.3662286357976,http://zinc15.docking.org/substances/ZINC000096418530.png,#ff8b27,1.0623181469860827,-2.5310779627324536,http://zinc15.docking.org/substances/ZINC000096418530/
ZINC000004188112,#ae5a41,-1.7870198256981813,-1.6684827718824091,-5.35518710633016,ZINC000004188112,-31.363571894998998,http://zinc15.docking.org/substances/ZINC000004188112.png,#554c78,3.2392160899516522,-0.7875518006829458,http://zinc15.docking.org/substances/ZINC000004188112/
ZINC000075092841,#5a5255,-0.587356303741744,-0.38476454804487686,-5.381505321382541,ZINC000075092841,-31.3526415876004,http://zinc15.docking.org/substances/ZINC000075092841.png,#6abf5a,-3.666464450595136,-1.3636217125412884,http://zinc15.docking.org/substances/ZINC000075092841/
ZINC000071286952,#1b85b8,-0.4063482119325653,2.4401967929929387,-5.64860828707678,ZINC000071286952,-31.3427597377995,http://zinc15.docking.org/substances/ZINC000071286952.png,#cb2636,-0.906117450481914,2.839938318371047,http://zinc15.docking.org/substances/ZINC000071286952/
ZINC000004336381,#ae5a41,-2.0309603014602247,-0.8164604155997622,-8.48115119135511,ZINC000004336381,-31.340596909198197,http://zinc15.docking.org/substances/ZINC000004336381.png,#6abf5a,-2.9168144963311384,-2.513307350275128,http://zinc15.docking.org/substances/ZINC000004336381/
ZINC000426541216,#559e83,1.2269398991546976,0.7827102023344503,-6.0461297026589795,ZINC000426541216,-31.3305852954982,http://zinc15.docking.org/substances/ZINC000426541216.png,#ff8b27,1.347924780138365,-1.464280130233549,http://zinc15.docking.org/substances/ZINC000426541216/
ZINC000045919561,#5a5255,-1.0677079610729643,-0.47540062350226,-5.27037605481652,ZINC000045919561,-31.3260066818984,http://zinc15.docking.org/substances/ZINC000045919561.png,#554c78,2.8614201511773074,-1.3785022340051336,http://zinc15.docking.org/substances/ZINC000045919561/
ZINC000095429372,#1b85b8,0.8232595324348607,1.074304434602888,-5.28355951802298,ZINC000095429372,-31.3255235585966,http://zinc15.docking.org/substances/ZINC000095429372.png,#554c78,2.8745714560000835,-0.466897728140978,http://zinc15.docking.org/substances/ZINC000095429372/
ZINC000299768450,#1b85b8,1.337003035241556,0.9197182738301565,-5.40598185809042,ZINC000299768450,-31.302264055000702,http://zinc15.docking.org/substances/ZINC000299768450.png,#6abf5a,-3.740722538553692,-0.9051146760080058,http://zinc15.docking.org/substances/ZINC000299768450/
ZINC000237715910,#1b85b8,0.09850524493000837,1.490244121566837,-5.66294892584357,ZINC000237715910,-31.291192785058197,http://zinc15.docking.org/substances/ZINC000237715910.png,#554c78,4.427895061471557,1.4593035506434564,http://zinc15.docking.org/substances/ZINC000237715910/
ZINC000013153427,#5a5255,-1.0360169305312512,-0.3443379830086257,-5.69979355629884,ZINC000013153427,-31.2888182388488,http://zinc15.docking.org/substances/ZINC000013153427.png,#6abf5a,-1.5436589909007674,-0.8437532737776094,http://zinc15.docking.org/substances/ZINC000013153427/
ZINC000257289209,#ae5a41,-0.32161786569069223,-1.333650886487141,-6.3816816903495095,ZINC000257289209,-31.2860727180014,http://zinc15.docking.org/substances/ZINC000257289209.png,#554c78,3.1888109516351357,-1.0301114084922074,http://zinc15.docking.org/substances/ZINC000257289209/
ZINC000584578745,#5a5255,-1.1259156979130933,-0.6800120220845403,-5.31412990647097,ZINC000584578745,-31.273617828101102,http://zinc15.docking.org/substances/ZINC000584578745.png,#cb2636,-1.0041167376678628,1.7059032823867377,http://zinc15.docking.org/substances/ZINC000584578745/
ZINC000245224242,#ae5a41,-1.1787461408515607,-0.5451298118190877,-7.222355863331161,ZINC000245224242,-31.2719250095397,http://zinc15.docking.org/substances/ZINC000245224242.png,#6abf5a,-3.162516643142102,-1.7637462322263582,http://zinc15.docking.org/substances/ZINC000245224242/
ZINC000004963542,#ae5a41,-1.1204762170817633,-1.1196698676998413,-5.84038961618001,ZINC000004963542,-31.270233982995702,http://zinc15.docking.org/substances/ZINC000004963542.png,#6abf5a,-3.633872542864519,-0.6295990241799169,http://zinc15.docking.org/substances/ZINC000004963542/
ZINC000067965046,#5a5255,-0.8435585912841476,-0.6629695213015625,-5.3454738333515,ZINC000067965046,-31.2676056839991,http://zinc15.docking.org/substances/ZINC000067965046.png,#ff8b27,2.4769798105648744,-0.9512465537938649,http://zinc15.docking.org/substances/ZINC000067965046/
ZINC000095379470,#1b85b8,0.5759190388073304,1.0799366380944833,-5.6905830952301395,ZINC000095379470,-31.266078882697897,http://zinc15.docking.org/substances/ZINC000095379470.png,#6abf5a,-3.298008739821566,-0.24304082218970904,http://zinc15.docking.org/substances/ZINC000095379470/
ZINC000071757082,#559e83,0.3439746511420503,-0.06650163886487997,-5.49254489129344,ZINC000071757082,-31.265780618217804,http://zinc15.docking.org/substances/ZINC000071757082.png,#6abf5a,-3.519474344589171,-1.8324414723804638,http://zinc15.docking.org/substances/ZINC000071757082/
ZINC000022940190,#559e83,0.01445353841731322,-0.301641627437707,-5.29778669391727,ZINC000022940190,-31.2576819874012,http://zinc15.docking.org/substances/ZINC000022940190.png,#6abf5a,-1.4227849924102203,-0.5877575010675548,http://zinc15.docking.org/substances/ZINC000022940190/
ZINC000067866814,#559e83,1.135512036217641,0.41300257714467703,-5.40444342376865,ZINC000067866814,-31.249316610901605,http://zinc15.docking.org/substances/ZINC000067866814.png,#6abf5a,-3.1292570095921945,-1.7846603509431878,http://zinc15.docking.org/substances/ZINC000067866814/
ZINC000034838295,#ae5a41,-1.3013100648212932,-1.3486307737068153,-6.43187006404141,ZINC000034838295,-31.244809748997803,http://zinc15.docking.org/substances/ZINC000034838295.png,#cb2636,-1.1157975895345937,1.8359835134670401,http://zinc15.docking.org/substances/ZINC000034838295/
ZINC000005378202,#5a5255,-0.7848352065497763,-0.5077854370334661,-5.3161524836442995,ZINC000005378202,-31.241097300499,http://zinc15.docking.org/substances/ZINC000005378202.png,#cb2636,-0.8373157258358109,1.6709857942166604,http://zinc15.docking.org/substances/ZINC000005378202/
ZINC000157760118,#559e83,1.4408469885147765,-0.9853351170822409,-5.94216072405213,ZINC000157760118,-31.2386660509983,http://zinc15.docking.org/substances/ZINC000157760118.png,#554c78,4.312973469548588,1.4606142691470945,http://zinc15.docking.org/substances/ZINC000157760118/
ZINC000195555201,#559e83,0.5491071895680751,0.2690241045473436,-5.708688766299431,ZINC000195555201,-31.225007675486303,http://zinc15.docking.org/substances/ZINC000195555201.png,#554c78,4.214784455777004,1.7867868394957955,http://zinc15.docking.org/substances/ZINC000195555201/
ZINC000079406386,#5a5255,-0.3174679222791311,-0.08805980954690386,-5.21227044803559,ZINC000079406386,-31.2149971881008,http://zinc15.docking.org/substances/ZINC000079406386.png,#6abf5a,-1.8340289253338142,-1.171337903613257,http://zinc15.docking.org/substances/ZINC000079406386/
ZINC000063844413,#559e83,0.8145501520728909,-0.3186511955937061,-6.1403200452707605,ZINC000063844413,-31.212625881999003,http://zinc15.docking.org/substances/ZINC000063844413.png,#554c78,3.4242455102305542,0.5870887771050578,http://zinc15.docking.org/substances/ZINC000063844413/
ZINC000019288386,#ae5a41,-0.5049044412239131,-0.22717543240694502,-6.401426596120619,ZINC000019288386,-31.2064871266994,http://zinc15.docking.org/substances/ZINC000019288386.png,#6abf5a,-3.8142061112350727,-1.6695820387861033,http://zinc15.docking.org/substances/ZINC000019288386/
ZINC000001641321,#5a5255,-0.6511609160148595,-0.47426953155396095,-5.309090786543259,ZINC000001641321,-31.189615015002303,http://zinc15.docking.org/substances/ZINC000001641321.png,#cb2636,-2.1552723159153633,1.5836096421076606,http://zinc15.docking.org/substances/ZINC000001641321/
ZINC000156986058,#559e83,1.8585355632143075,-0.6162883712345281,-5.38784704209339,ZINC000156986058,-31.1871690045009,http://zinc15.docking.org/substances/ZINC000156986058.png,#ff8b27,2.1289217271093386,-1.3781451537634202,http://zinc15.docking.org/substances/ZINC000156986058/
ZINC000035023296,#5a5255,-1.0859663834796622,-0.4590042313447086,-5.38061451253439,ZINC000035023296,-31.1860958767975,http://zinc15.docking.org/substances/ZINC000035023296.png,#ff8b27,0.6920975898836943,-3.180031575525685,http://zinc15.docking.org/substances/ZINC000035023296/
ZINC000090397636,#5a5255,-1.261822301459527,-0.3374738452028872,-5.503670288081441,ZINC000090397636,-31.176731861098197,http://zinc15.docking.org/substances/ZINC000090397636.png,#554c78,4.234413244509813,1.071481396400365,http://zinc15.docking.org/substances/ZINC000090397636/
ZINC000072307283,#5a5255,-0.48506472434183817,-0.11626870863089654,-5.238250225965429,ZINC000072307283,-31.172302475901198,http://zinc15.docking.org/substances/ZINC000072307283.png,#554c78,3.175430606510277,0.16430160528799828,http://zinc15.docking.org/substances/ZINC000072307283/
ZINC000426361649,#559e83,0.4773037648207995,-0.713518503825584,-5.86017457202224,ZINC000426361649,-31.169049556258003,http://zinc15.docking.org/substances/ZINC000426361649.png,#6abf5a,-3.716977863926338,-1.294198313856205,http://zinc15.docking.org/substances/ZINC000426361649/
ZINC000037246185,#ae5a41,-1.9833128260745774,-0.42278321616192915,-6.89741822751174,ZINC000037246185,-31.1579119185008,http://zinc15.docking.org/substances/ZINC000037246185.png,#ff8b27,0.5456656997797641,-0.2104847280318064,http://zinc15.docking.org/substances/ZINC000037246185/
ZINC000090954569,#559e83,0.692850169355416,-1.022055329653144,-5.5973398322987595,ZINC000090954569,-31.1378517051999,http://zinc15.docking.org/substances/ZINC000090954569.png,#554c78,4.159287060722493,1.428097700504606,http://zinc15.docking.org/substances/ZINC000090954569/
ZINC000757210012,#559e83,-0.13013420674860457,0.0988930210758886,-5.349075285563879,ZINC000757210012,-31.136027158678196,http://zinc15.docking.org/substances/ZINC000757210012.png,#6abf5a,-1.704905538225682,1.622409821618539,http://zinc15.docking.org/substances/ZINC000757210012/
ZINC000091644351,#1b85b8,0.6414187051273649,0.6988410831273022,-5.22054710671065,ZINC000091644351,-31.135126637996997,http://zinc15.docking.org/substances/ZINC000091644351.png,#6abf5a,-2.603083871654374,0.48215333173167346,http://zinc15.docking.org/substances/ZINC000091644351/
ZINC000013997801,#559e83,1.028386081085667,-0.08324333546249912,-5.344114893348309,ZINC000013997801,-31.115430449099197,http://zinc15.docking.org/substances/ZINC000013997801.png,#554c78,3.626681027762077,0.6500189122854899,http://zinc15.docking.org/substances/ZINC000013997801/
ZINC000037038104,#1b85b8,-0.2944047496846125,2.2048870560149907,-5.44144658437009,ZINC000037038104,-31.108433057397598,http://zinc15.docking.org/substances/ZINC000037038104.png,#6abf5a,-3.6303759274808103,-1.078679739438695,http://zinc15.docking.org/substances/ZINC000037038104/
ZINC000238080186,#559e83,1.694702772414723,0.7078479981881314,-5.785815737090349,ZINC000238080186,-31.0989951275988,http://zinc15.docking.org/substances/ZINC000238080186.png,#ff8b27,1.1692297406053709,-2.14024736587233,http://zinc15.docking.org/substances/ZINC000238080186/
ZINC000096517458,#559e83,1.3664885017362898,-1.1097509667354102,-5.30850477926022,ZINC000096517458,-31.0967889973981,http://zinc15.docking.org/substances/ZINC000096517458.png,#554c78,4.227820121081296,1.4320873409406905,http://zinc15.docking.org/substances/ZINC000096517458/
ZINC000100093950,#1b85b8,0.09943147107928284,0.7003545936323392,-5.58555670879588,ZINC000100093950,-31.095560257330398,http://zinc15.docking.org/substances/ZINC000100093950.png,#6abf5a,-3.2904071429296557,-0.7556642323242485,http://zinc15.docking.org/substances/ZINC000100093950/
ZINC000019369418,#1b85b8,-0.28445601379773555,1.8062966821669524,-5.324008952811719,ZINC000019369418,-31.0945634188975,http://zinc15.docking.org/substances/ZINC000019369418.png,#554c78,3.581253309183154,-0.04402263133574392,http://zinc15.docking.org/substances/ZINC000019369418/
ZINC000253921235,#1b85b8,-0.33685018206770334,0.2300172400392115,-5.9448435272953795,ZINC000253921235,-31.0920049568012,http://zinc15.docking.org/substances/ZINC000253921235.png,#6abf5a,-3.9155791816929764,-1.3267105448667385,http://zinc15.docking.org/substances/ZINC000253921235/
ZINC000008817794,#5a5255,-0.6461797074870811,-0.614120707215531,-5.962871418968179,ZINC000008817794,-31.0865706392979,http://zinc15.docking.org/substances/ZINC000008817794.png,#6abf5a,-2.2366404113143012,-1.011205329052682,http://zinc15.docking.org/substances/ZINC000008817794/
ZINC000257329930,#1b85b8,0.5038358770885618,1.1884033928508873,-5.22021343359673,ZINC000257329930,-31.084039060097,http://zinc15.docking.org/substances/ZINC000257329930.png,#6abf5a,-2.33460890590112,-0.5285832669561348,http://zinc15.docking.org/substances/ZINC000257329930/
ZINC000096201079,#1b85b8,-0.0008156774209186284,2.3000307311012724,-6.2683189681700995,ZINC000096201079,-31.074684863997398,http://zinc15.docking.org/substances/ZINC000096201079.png,#6abf5a,-1.912735034594663,-0.5779003673770244,http://zinc15.docking.org/substances/ZINC000096201079/
ZINC000033961778,#ae5a41,-0.9205623602213143,0.4044381550580139,-6.65150605324073,ZINC000033961778,-31.065767800100698,http://zinc15.docking.org/substances/ZINC000033961778.png,#6abf5a,-3.654775522224172,-2.777914784605988,http://zinc15.docking.org/substances/ZINC000033961778/
ZINC000757210018,#559e83,-0.13013420674860457,0.0988930210758886,-5.5372366187196205,ZINC000757210018,-31.059101506816695,http://zinc15.docking.org/substances/ZINC000757210018.png,#554c78,4.40381458899352,1.9545855556155234,http://zinc15.docking.org/substances/ZINC000757210018/
ZINC000095527520,#559e83,1.6415486680735112,-1.0539924253631634,-5.35663614537415,ZINC000095527520,-31.0485080440012,http://zinc15.docking.org/substances/ZINC000095527520.png,#cb2636,-1.7045575794092638,1.8461163636635343,http://zinc15.docking.org/substances/ZINC000095527520/
ZINC000207267473,#5a5255,-1.1239939041078604,-0.2576014388591947,-6.1137086057321905,ZINC000207267473,-31.0417724436993,http://zinc15.docking.org/substances/ZINC000207267473.png,#ff8b27,0.308415430044891,-2.4083213978744347,http://zinc15.docking.org/substances/ZINC000207267473/
ZINC000020465675,#ae5a41,-1.8895038117079985,-0.5086855847416477,-5.70888923055107,ZINC000020465675,-31.0355156284968,http://zinc15.docking.org/substances/ZINC000020465675.png,#6abf5a,-3.8627052597058142,-2.312559809357049,http://zinc15.docking.org/substances/ZINC000020465675/
ZINC000001044708,#5a5255,-1.1997912737191876,-0.6421588919953776,-5.30624550188033,ZINC000001044708,-31.0349381671003,http://zinc15.docking.org/substances/ZINC000001044708.png,#6abf5a,-2.76752801447812,-1.8826969550101813,http://zinc15.docking.org/substances/ZINC000001044708/
ZINC000215799495,#1b85b8,-0.33156170704969934,2.1074642586738714,-5.742529425349881,ZINC000215799495,-31.0327312629997,http://zinc15.docking.org/substances/ZINC000215799495.png,#6abf5a,-2.5457857925005234,-1.0184125184871535,http://zinc15.docking.org/substances/ZINC000215799495/
